,Easting,Northing,Salazones amphora_ct,Salazones amphora_wt
21051,531027.08,4389395.71,0.0,0.0
21052,531034.14,4389390.3,0.0,0.0
21053,531043.52,4389382.79,0.0,0.0
21054,531048.7,4389373.6,0.0,0.0
21055,531053.88,4389366.08,0.0,0.0
21056,531001.56,4389342.34,0.0,0.0
21057,531008.02,4389335.59,0.0,0.0
21058,531012.59,4389328.84,0.0,0.0
21059,531016.49,4389320.2,0.0,0.0
21060,531024.59,4389311.24,0.0,0.0
21061,531030.72,4389301.39,0.0,0.0
21062,531038.39,4389291.88,0.0,0.0
21063,530925.05,4389401.52,0.0,0.0
21064,530932.99,4389390.34,0.0,0.0
21065,530939.37,4389381.6,0.0,0.0
21066,530949.1,4389374.2,0.0,0.0
21067,530957.55,4389364.14,0.0,0.0
21068,530964.28,4389353.73,0.0,0.0
21069,530968.79,4389341.76,0.0,0.0
21070,530972.15,4389338.78,0.0,0.0
21071,530960.58,4389335.62,0.0,0.0
21072,530951.61,4389347.91,0.0,0.0
21073,531001.45,4389346.78,0.0,0.0
21074,531019.53,4389353.51,0.0,0.0
21075,531083.3,4389368.3,0.0,0.0
21076,531076.05,4389379.82,0.0,0.0
21077,531072.57,4389389.57,0.0,0.0
21078,531024.69,4389349.42,0.0,0.0
21079,531033.23,4389339.91,0.0,0.0
21080,531037.39,4389327.17,0.0,0.0
21081,531044.98,4389318.21,0.0,0.0
21082,531053.0,4389308.36,0.0,0.0
21083,531059.66,4389295.62,0.0,0.0
21084,531108.39,4389316.24,0.0,0.0
21085,531102.42,4389328.43,0.0,0.0
21086,531098.59,4389341.29,0.0,0.0
21087,531091.6,4389352.36,0.0,0.0
21088,531085.46,4389364.87,0.0,0.0
21089,530947.87,4389401.39,0.0,0.0
21090,530952.7,4389396.86,0.0,0.0
21091,530957.1,4389390.44,0.0,0.0
21092,530962.18,4389384.8,0.0,0.0
21093,530967.96,4389378.27,0.0,0.0
21094,530974.24,4389373.08,0.0,0.0
21095,530980.96,4389366.67,0.0,0.0
21096,530987.25,4389359.59,0.0,0.0
21097,530994.05,4389352.85,0.0,0.0
21098,531005.39,4389349.46,0.0,0.0
21099,531065.67,4389358.13,0.0,0.0
21100,531072.47,4389350.84,0.0,0.0
21101,531077.65,4389343.75,0.0,0.0
21102,531082.66,4389335.78,0.0,0.0
21103,531090.33,4389326.82,0.0,0.0
21104,531283.202,4387992.448,0.0,0.0
21105,531289.0165,4387997.466,0.0,0.0
21106,531296.1962,4388004.376,0.0,0.0
21107,531303.2123,4388009.288,0.0,0.0
21108,531310.6503,4388015.977,0.0,0.0
21109,531317.8327,4388022.221,0.0,0.0
21110,531310.5041,4388030.848,0.0,0.0
21111,531316.6545,4388037.644,0.0,0.0
21112,531326.2362,4388044.675,0.0,0.0
21113,531332.3134,4388048.362,0.0,0.0
21114,531340.3457,4388056.607,0.0,0.0
21115,531347.4376,4388063.961,0.0,0.0
21116,531351.7902,4388069.75,0.0,0.0
21117,531353.5203,4388087.404,0.0,0.0
21118,531341.3492,4388084.136,0.0,0.0
21119,531331.6655,4388081.1,0.0,0.0
21120,531332.0222,4388077.772,0.0,0.0
21121,531340.1854,4388074.919,0.0,0.0
21122,531348.7626,4388075.731,0.0,0.0
21123,531334.0282,4388048.702,0.0,0.0
21124,531341.9764,4388056.503,0.0,0.0
21125,531351.8299,4388059.984,0.0,0.0
21126,531362.1711,4388070.126,0.0,0.0
21127,531367.3835,4388075.474,0.0,0.0
21128,531366.8773,4388073.363,0.0,0.0
21129,531376.7068,4388082.726,0.0,0.0
21130,531382.5126,4388089.853,0.0,0.0
21131,531375.9007,4388091.047,0.0,0.0
21132,531367.5181,4388084.575,0.0,0.0
21133,531362.2998,4388080.67,0.0,0.0
21134,531366.1204,4388090.674,0.0,0.0
21135,531370.8202,4388095.465,0.0,0.0
21136,531391.4077,4388096.881,0.0,0.0
21137,531397.4826,4388101.123,0.0,0.0
21138,531450.864,4388098.566,0.0,0.0
21139,531458.8198,4388104.481,0.0,0.0
21140,531466.8672,4388108.953,0.0,0.0
21141,531475.6151,4388109.988,0.0,0.0
21142,531445.8534,4388106.87,0.0,0.0
21143,531454.5868,4388111.456,0.0,0.0
21144,531464.2664,4388115.491,0.0,0.0
21145,531472.07,4388116.633,0.0,0.0
21146,531483.5473,4388121.674,0.0,0.0
21147,531491.5216,4388123.038,0.0,0.0
21148,531500.6073,4388125.406,0.0,0.0
21149,531511.364,4388117.792,0.0,0.0
21150,531518.4739,4388120.707,0.0,0.0
21151,531300.1346,4387962.519,0.0,0.0
21152,531303.4143,4387967.825,0.0,0.0
21153,531311.9264,4387974.009,0.0,0.0
21154,531321.1707,4387982.27,0.0,0.0
21155,531327.564,4388000.12,0.0,0.0
21156,531329.1499,4388001.001,0.0,0.0
21157,531338.7882,4388007.906,0.0,0.0
21158,531353.7725,4388014.265,0.0,0.0
21159,531362.4132,4388024.151,0.0,0.0
21160,531368.8604,4388028.727,0.0,0.0
21161,531376.2026,4388030.738,0.0,0.0
21162,531386.8889,4388036.344,0.0,0.0
21163,531389.3276,4388038.001,0.0,0.0
21164,531401.632,4388045.382,0.0,0.0
21165,531412.8085,4388052.479,0.0,0.0
21166,531451.7734,4388095.346,0.0,0.0
21167,531462.0373,4388098.681,0.0,0.0
21168,531470.1136,4388104.063,0.0,0.0
21169,531472.6301,4388106.018,0.0,0.0
21170,531494.1698,4388111.464,0.0,0.0
21171,531458.232,4388095.307,0.0,0.0
21172,531465.9965,4388101.349,0.0,0.0
21173,531473.7428,4388104.767,0.0,0.0
21174,531484.5613,4388107.909,0.0,0.0
21175,531493.2729,4388109.191,0.0,0.0
21176,531505.6587,4388107.213,0.0,0.0
21177,531505.7304,4388107.26,0.0,0.0
21178,531528.5554,4388123.754,0.0,0.0
21179,531528.6151,4388123.224,0.0,0.0
21180,531281.6057,4387982.417,0.0,0.0
21181,531290.928,4387991.003,0.0,0.0
21182,531296.2304,4387995.881,0.0,0.0
21183,531303.5569,4388005.307,0.0,0.0
21184,531309.6673,4388009.573,0.0,0.0
21185,531315.3234,4388014.145,0.0,0.0
21186,531310.5222,4388018.675,0.0,0.0
21187,531318.1499,4388023.004,0.0,0.0
21188,531327.6493,4388030.466,0.0,0.0
21189,531335.5431,4388038.312,0.0,0.0
21190,531343.9469,4388041.035,0.0,0.0
21191,531350.5353,4388048.011,0.0,0.0
21192,531359.2121,4388052.577,0.0,0.0
21193,531366.9317,4388057.287,0.0,0.0
21194,531367.3661,4388063.643,0.0,0.0
21195,531376.7204,4388069.607,0.0,0.0
21196,531382.1168,4388076.113,0.0,0.0
21197,531391.1756,4388080.466,0.0,0.0
21198,531399.4426,4388086.723,0.0,0.0
21199,531406.5627,4388092.046,0.0,0.0
21200,531410.5845,4388097.002,0.0,0.0
21201,531420.3784,4388106.251,0.0,0.0
21202,531441.2669,4388128.542,0.0,0.0
21203,531448.0793,4388133.472,0.0,0.0
21204,531455.5643,4388139.224,0.0,0.0
21205,531464.5211,4388143.865,0.0,0.0
21206,531469.1248,4388147.196,0.0,0.0
21207,531476.7262,4388154.399,0.0,0.0
21208,531481.1756,4388162.037,0.0,0.0
21209,531487.8151,4388165.282,0.0,0.0
21210,531496.5839,4388175.421,0.0,0.0
21211,531499.7774,4388182.393,0.0,0.0
21212,531508.0546,4388186.129,0.0,0.0
21213,531514.174,4388195.168,0.0,0.0
21214,531292.3554,4387965.362,0.0,0.0
21215,531301.0146,4387974.272,0.0,0.0
21216,531307.8186,4387983.09,0.0,0.0
21217,531311.1223,4387989.588,0.0,0.0
21218,531320.4675,4387997.812,0.0,0.0
21219,531319.3566,4388003.938,0.0,0.0
21220,531325.6544,4388008.103,0.0,0.0
21221,531333.4876,4388011.438,0.0,0.0
21222,531338.7788,4388017.283,0.0,0.0
21223,531354.686,4388024.836,0.0,0.0
21224,531365.3092,4388030.07,0.0,0.0
21225,531371.4213,4388035.668,0.0,0.0
21226,531376.0395,4388037.231,0.0,0.0
21227,531382.3927,4388041.926,0.0,0.0
21228,531389.7899,4388048.096,0.0,0.0
21229,531399.2545,4388051.688,0.0,0.0
21230,531412.6629,4388059.957,0.0,0.0
21231,531412.8345,4388060.228,0.0,0.0
21232,531421.3838,4388064.291,0.0,0.0
21233,531433.4632,4388130.371,0.0,0.0
21234,531438.3536,4388135.702,0.0,0.0
21235,531444.4341,4388140.211,0.0,0.0
21236,531451.1868,4388147.43,0.0,0.0
21237,531456.8351,4388152.076,0.0,0.0
21238,531464.8714,4388154.937,0.0,0.0
21239,531469.632,4388163.878,0.0,0.0
21240,531476.6989,4388168.121,0.0,0.0
21241,531483.289,4388176.39,0.0,0.0
21242,531489.2112,4388182.675,0.0,0.0
21243,531496.1717,4388183.001,0.0,0.0
21244,531499.7324,4388189.872,0.0,0.0
21245,531506.004,4388198.642,0.0,0.0
21246,531511.6348,4388200.563,0.0,0.0
21247,531295.0843,4387978.787,0.0,0.0
21248,531293.8076,4387981.452,0.0,0.0
21249,531300.9951,4387989.696,0.0,0.0
21250,531309.3419,4388001.162,0.0,0.0
21251,531318.6157,4388005.712,0.0,0.0
21252,531316.4304,4388016.057,0.0,0.0
21253,531322.0791,4388020.694,0.0,0.0
21254,531332.1612,4388026.317,0.0,0.0
21255,531340.2758,4388031.178,0.0,0.0
21256,531363.1674,4388036.76,0.0,0.0
21257,531370.9838,4388042.438,0.0,0.0
21258,531368.0586,4388047.236,0.0,0.0
21259,531376.2976,4388051.558,0.0,0.0
21260,531385.0791,4388055.138,0.0,0.0
21261,531390.4122,4388059.523,0.0,0.0
21262,531400.1271,4388063.451,0.0,0.0
21263,531405.1088,4388065.834,0.0,0.0
21264,531414.5555,4388072.068,0.0,0.0
21265,531424.0803,4388078.526,0.0,0.0
21266,531387.5975,4388104.304,0.0,0.0
21267,531397.5713,4388111.768,0.0,0.0
21268,531415.0112,4388111.997,0.0,0.0
21269,531423.6669,4388114.656,0.0,0.0
21270,531433.3463,4388113.16,0.0,0.0
21271,531445.219,4388111.785,0.0,0.0
21272,531452.9399,4388112.635,0.0,0.0
21273,531458.8935,4388114.762,0.0,0.0
21274,531466.0906,4388120.559,0.0,0.0
21275,531471.7828,4388126.815,0.0,0.0
21276,531482.2871,4388136.44,0.0,0.0
21277,531489.684,4388139.122,0.0,0.0
21278,531493.0704,4388146.429,0.0,0.0
21279,531486.9541,4388140.134,0.0,0.0
21280,531492.6669,4388146.595,0.0,0.0
21281,531500.9223,4388148.638,0.0,0.0
21282,531507.7439,4388153.038,0.0,0.0
21283,531512.1983,4388161.233,0.0,0.0
21284,531525.6968,4388173.81,0.0,0.0
21285,531529.5287,4388175.9,0.0,0.0
21286,531535.4763,4388182.994,0.0,0.0
21287,531541.09,4388192.59,0.0,0.0
21288,531276.0555,4387999.585,0.0,0.0
21289,531283.7787,4388003.431,0.0,0.0
21290,531291.0465,4388011.377,0.0,0.0
21291,531298.8585,4388016.386,0.0,0.0
21292,531306.3108,4388021.411,0.0,0.0
21293,531314.7746,4388027.093,0.0,0.0
21294,531307.6564,4388038.952,0.0,0.0
21295,531316.0904,4388041.331,0.0,0.0
21296,531323.1661,4388046.997,0.0,0.0
21297,531332.5201,4388053.026,0.0,0.0
21298,531341.0385,4388059.396,0.0,0.0
21299,531347.6164,4388065.442,0.0,0.0
21300,531334.843,4388044.235,0.0,0.0
21301,531342.9995,4388047.627,0.0,0.0
21302,531349.7159,4388051.412,0.0,0.0
21303,531357.8036,4388057.585,0.0,0.0
21304,531365.5951,4388064.054,0.0,0.0
21305,531373.0323,4388069.257,0.0,0.0
21306,531379.8975,4388075.35,0.0,0.0
21307,531387.238,4388083.083,0.0,0.0
21308,531394.0002,4388089.743,0.0,0.0
21309,531398.9823,4388095.54,0.0,0.0
21310,531406.2335,4388102.24,0.0,0.0
21311,531416.3087,4388107.76,0.0,0.0
21312,531423.8418,4388108.786,0.0,0.0
21313,531441.3376,4388112.96,0.0,0.0
21314,531450.0934,4388119.266,0.0,0.0
21315,531446.9702,4388121.495,0.0,0.0
21316,531460.4709,4388133.551,0.0,0.0
21317,531467.1216,4388142.843,0.0,0.0
21318,531474.0222,4388149.049,0.0,0.0
21319,531481.3429,4388156.307,0.0,0.0
21320,531489.0431,4388162.19,0.0,0.0
21321,531494.9327,4388169.405,0.0,0.0
21322,531499.9489,4388173.872,0.0,0.0
21323,531508.2909,4388184.604,0.0,0.0
21324,531512.9675,4388191.228,0.0,0.0
21325,531521.7361,4388199.655,0.0,0.0
21326,531298.0023,4387950.975,0.0,0.0
21327,531308.9912,4387958.257,0.0,0.0
21328,531316.8847,4387964.457,0.0,0.0
21329,531330.9358,4387963.314,0.0,0.0
21330,531337.7376,4387954.96,0.0,0.0
21331,531331.3665,4387991.81,0.0,0.0
21332,531341.3589,4387996.539,0.0,0.0
21333,531347.1415,4388000.051,0.0,0.0
21334,531358.7652,4388003.317,0.0,0.0
21335,531388.8408,4388058.614,0.0,0.0
21336,531395.203,4388066.37,0.0,0.0
21337,531402.2483,4388074.185,0.0,0.0
21338,531410.6491,4388079.392,0.0,0.0
21339,531411.1673,4388081.059,0.0,0.0
21340,531505.7281,4388125.41,0.0,0.0
21341,531514.181,4388124.877,0.0,0.0
21342,531529.9374,4388125.248,0.0,0.0
21343,531534.6913,4388123.491,0.0,0.0
21344,531641.6,4388183.47,0.0,0.0
21345,531635.66,4388168.69,0.0,0.0
21346,531629.09,4388159.45,0.0,0.0
21347,531622.01,4388149.21,0.0,0.0
21348,531615.1,4388140.3,0.0,0.0
21349,531676.39,4388087.48,0.0,0.0
21350,531671.67,4388090.85,0.0,0.0
21351,531663.16,4388095.75,0.0,0.0
21352,531652.49,4388104.19,0.0,0.0
21353,531669.74,4388165.5,0.0,0.0
21354,531664.02,4388157.93,0.0,0.0
21355,531659.09,4388146.48,0.0,0.0
21356,531654.05,4388141.57,0.0,0.0
21357,531648.85,4388131.34,0.0,0.0
21358,531644.59,4388125.33,0.0,0.0
21359,531639.13,4388117.65,0.0,0.0
21360,531629.91,4388105.96,0.0,0.0
21361,531626.5,4388100.28,0.0,0.0
21362,531657.87,4388170.56,0.0,0.0
21363,531651.3,4388162.65,0.0,0.0
21364,531645.93,4388154.08,0.0,0.0
21365,531638.84,4388145.95,0.0,0.0
21366,531633.3,4388137.83,0.0,0.0
21367,531629.12,4388131.04,0.0,0.0
21368,531622.54,4388123.8,0.0,0.0
21369,531617.34,4388115.23,0.0,0.0
21370,531611.28,4388107.99,0.0,0.0
21371,531607.53,4388102.2,0.0,0.0
21372,531684.89,4388152.35,0.0,0.0
21373,531679.69,4388144.34,0.0,0.0
21374,531673.55,4388136.21,0.0,0.0
21375,531669.81,4388126.99,0.0,0.0
21376,531662.72,4388118.63,0.0,0.0
21377,531659.15,4388110.3,0.0,0.0
21378,531591.93,4388161.52,0.0,0.0
21379,531585.18,4388154.05,0.0,0.0
21380,531580.92,4388147.27,0.0,0.0
21381,531574.61,4388137.03,0.0,0.0
21382,531572.48,4388133.47,0.0,0.0
21383,531698.06,4388142.31,0.0,0.0
21384,531692.68,4388136.07,0.0,0.0
21385,531687.23,4388125.39,0.0,0.0
21386,531680.92,4388115.82,0.0,0.0
21387,531675.47,4388106.81,0.0,0.0
21388,531671.56,4388097.47,0.0,0.0
21389,531580.74,4388168.91,0.0,0.0
21390,531576.58,4388158.12,0.0,0.0
21391,531573.01,4388150.9,0.0,0.0
21392,531690.23,4388147.05,0.0,0.0
21393,531686.32,4388139.6,0.0,0.0
21394,531678.72,4388130.02,0.0,0.0
21395,531673.6,4388121.9,0.0,0.0
21396,531668.66,4388113.55,0.0,0.0
21397,531664.93,4388103.55,0.0,0.0
21398,531558.9,4388179.47,0.0,0.0
21399,531554.31,4388168.91,0.0,0.0
21400,531547.5,4388158.01,0.0,0.0
21401,531543.75,4388151.11,0.0,0.0
21402,531537.01,4388140.76,0.0,0.0
21403,531536.71,4388131.1,0.0,0.0
21404,531706.15,4388137.46,0.0,0.0
21405,531702.31,4388132.34,0.0,0.0
21406,531696.85,4388123.66,0.0,0.0
21407,531692.93,4388117.43,0.0,0.0
21408,531688.85,4388108.75,0.0,0.0
21409,531680.64,4388101.73,0.0,0.0
21410,531675.94,4388095.94,0.0,0.0
21411,531600.02,4388155.78,0.0,0.0
21412,531594.21,4388149.65,0.0,0.0
21413,531588.66,4388141.86,0.0,0.0
21414,531585.53,4388131.97,0.0,0.0
21415,531665.1,4388165.15,0.0,0.0
21416,531658.35,4388158.35,0.0,0.0
21417,531652.04,4388148.67,0.0,0.0
21418,531646.41,4388142.32,0.0,0.0
21419,531642.57,4388135.2,0.0,0.0
21420,531637.37,4388127.52,0.0,0.0
21421,531632.34,4388119.29,0.0,0.0
21422,531626.89,4388109.39,0.0,0.0
21423,531620.24,4388098.48,0.0,0.0
21424,531619.22,4388096.37,0.0,0.0
21425,531565.28,4388130.33,0.0,0.0
21426,531569.96,4388140.67,0.0,0.0
21427,531557.5,4388124.97,0.0,0.0
21428,531714.83,4388132.94,0.0,0.0
21429,531707.67,4388122.59,0.0,0.0
21430,531701.01,4388113.02,0.0,0.0
21431,531694.26,4388106.33,0.0,0.0
21432,531689.68,4388094.88,0.0,0.0
21433,531681.46,4388088.75,0.0,0.0
21434,531604.36,4388143.03,0.0,0.0
21435,531603.28,4388134.15,0.0,0.0
21436,531596.2,4388123.36,0.0,0.0
21437,531594.18,4388113.69,0.0,0.0
21438,531596.88,4388103.6,0.0,0.0
21439,531677.66,4388157.1,0.0,0.0
21440,531674.44,4388147.76,0.0,0.0
21441,531667.44,4388138.85,0.0,0.0
21442,531662.24,4388130.4,0.0,0.0
21443,531655.76,4388121.16,0.0,0.0
21444,531649.19,4388112.81,0.0,0.0
21445,531572.9,4388176.98,0.0,0.0
21446,531571.57,4388166.98,0.0,0.0
21447,531563.97,4388158.41,0.0,0.0
21448,531561.43,4388148.85,0.0,0.0
21449,531561.12,4388140.75,0.0,0.0
21450,531650.21,4388177.41,0.0,0.0
21451,531643.81,4388167.72,0.0,0.0
21452,531638.53,4388159.27,0.0,0.0
21453,531632.73,4388151.59,0.0,0.0
21454,531627.09,4388144.24,0.0,0.0
21455,531621.81,4388136.34,0.0,0.0
21456,531618.56,4388132.66,0.0,0.0
21457,531612.24,4388125.53,0.0,0.0
21458,531606.36,4388116.18,0.0,0.0
21459,531601.15,4388108.5,0.0,0.0
21460,531598.7,4388101.06,0.0,0.0
21461,531086.18,4387335.39,0.0,0.0
21462,531087.77,4387345.5,0.0,0.0
21463,531092.37,4387352.73,0.0,0.0
21464,531095.25,4387364.29,0.0,0.0
21465,531099.51,4387369.63,0.0,0.0
21466,531105.73,4387380.86,0.0,0.0
21467,531045.67,4387422.02,0.0,0.0
21468,531042.42,4387418.57,0.0,0.0
21469,531038.19,4387404.9,0.0,0.0
21470,531033.11,4387386.23,0.0,0.0
21471,531032.12,4387376.24,0.0,0.0
21472,531033.53,4387369.03,0.0,0.0
21473,531032.45,4387360.26,0.0,0.0
21474,531010.79,4387367.05,0.0,0.0
21475,531015.73,4387376.95,0.0,0.0
21476,531003.21,4387396.77,0.0,0.0
21477,531003.7,4387402.54,0.0,0.0
21478,531047.32,4387352.55,0.0,0.0
21479,531050.88,4387365.22,0.0,0.0
21480,531054.97,4387370.45,0.0,0.0
21481,531057.43,4387379.01,0.0,0.0
21482,531060.14,4387388.45,0.0,0.0
21483,531058.38,4387398.76,0.0,0.0
21484,531056.11,4387408.86,0.0,0.0
21485,531057.52,4387419.74,0.0,0.0
21486,531027.06,4387375.44,0.0,0.0
21487,531026.0,4387385.32,0.0,0.0
21488,531027.24,4387396.53,0.0,0.0
21489,531056.86,4387350.48,0.0,0.0
21490,531058.18,4387362.47,0.0,0.0
21491,531063.64,4387370.82,0.0,0.0
21492,531065.49,4387379.48,0.0,0.0
21493,531068.2,4387389.81,0.0,0.0
21494,531070.4,4387397.48,0.0,0.0
21495,531073.79,4387406.48,0.0,0.0
21496,531020.18,4387443.67,0.0,0.0
21497,531017.8,4387437.89,0.0,0.0
21498,531011.74,4387429.43,0.0,0.0
21499,531014.61,4387420.23,0.0,0.0
21500,531013.97,4387409.02,0.0,0.0
21501,531009.38,4387398.79,0.0,0.0
21502,531039.91,4387360.18,0.0,0.0
21503,531045.8,4387368.97,0.0,0.0
21504,531050.4,4387377.65,0.0,0.0
21505,531049.16,4387386.52,0.0,0.0
21506,531050.75,4387396.74,0.0,0.0
21507,531052.33,4387408.73,0.0,0.0
21508,531053.32,4387418.83,0.0,0.0
21509,531007.22,4387424.09,0.0,0.0
21510,531005.8,4387413.54,0.0,0.0
21511,531069.55,4387353.53,0.0,0.0
21512,531071.16,4387356.42,0.0,0.0
21513,531076.01,4387368.2,0.0,0.0
21514,531077.17,4387377.42,0.0,0.0
21515,531077.81,4387388.3,0.0,0.0
21516,531080.18,4387396.97,0.0,0.0
21517,531081.35,4387404.3,0.0,0.0
21518,531028.54,4387435.49,0.0,0.0
21519,531024.46,4387424.93,0.0,0.0
21520,531022.27,4387415.16,0.0,0.0
21521,531021.2,4387404.94,0.0,0.0
21522,531018.66,4387394.39,0.0,0.0
21523,531016.9,4387385.39,0.0,0.0
21524,531077.91,4387343.02,0.0,0.0
21525,531081.39,4387353.02,0.0,0.0
21526,531084.0,4387364.46,0.0,0.0
21527,531085.66,4387378.9,0.0,0.0
21528,531087.86,4387387.9,0.0,0.0
21529,531091.43,4387396.35,0.0,0.0
21530,531039.2,4387430.54,0.0,0.0
21531,531035.73,4387418.98,0.0,0.0
21532,531032.6,4387408.09,0.0,0.0
21533,531029.2,4387399.53,0.0,0.0
21534,531025.21,4387387.87,0.0,0.0
21535,531022.51,4387378.31,0.0,0.0
21536,531021.11,4387363.1,0.0,0.0
21537,531001.35,4387368.79,0.0,0.0
21538,531006.97,4387378.47,0.0,0.0
21539,531011.82,4387388.37,0.0,0.0
21540,530977.95,4387298.22,0.0,0.0
21541,530990.05,4387297.05,0.0,0.0
21542,531001.13,4387294.1,0.0,0.0
21543,531012.38,4387292.81,0.0,0.0
21544,531023.29,4387290.75,0.0,0.0
21545,531034.71,4387289.24,0.0,0.0
21546,531046.12,4387288.28,0.0,0.0
21547,531057.63,4387286.0,0.0,0.0
21548,531068.71,4387284.16,0.0,0.0
21549,531078.41,4387283.86,0.0,0.0
21550,531090.77,4387281.92,0.0,0.0
21551,531100.82,4387279.74,0.0,0.0
21552,531113.36,4387276.79,0.0,0.0
21553,531050.16,4387181.75,0.0,0.0
21554,531039.25,4387184.26,0.0,0.0
21555,531028.34,4387186.33,0.0,0.0
21556,531018.46,4387188.62,0.0,0.0
21557,531008.33,4387191.02,0.0,0.0
21558,530997.42,4387192.97,0.0,0.0
21559,530986.95,4387194.49,0.0,0.0
21560,530976.21,4387197.22,0.0,0.0
21561,530965.73,4387199.28,0.0,0.0
21562,530994.36,4387142.91,0.0,0.0
21563,530982.43,4387144.64,0.0,0.0
21564,530972.9,4387144.93,0.0,0.0
21565,530961.82,4387146.44,0.0,0.0
21566,530952.2,4387148.07,0.0,0.0
21567,531082.11,4387046.37,0.0,0.0
21568,531071.39,4387044.0,0.0,0.0
21569,531059.98,4387042.84,0.0,0.0
21570,531049.61,4387040.36,0.0,0.0
21571,531038.2,4387039.31,0.0,0.0
21572,531026.8,4387037.27,0.0,0.0
21573,531017.19,4387035.68,0.0,0.0
21574,531006.46,4387035.86,0.0,0.0
21575,530996.43,4387034.7,0.0,0.0
21576,530986.99,4387033.22,0.0,0.0
21577,530974.56,4387030.62,0.0,0.0
21578,530964.7,4387029.47,0.0,0.0
21579,530979.25,4386910.33,0.0,0.0
21580,530967.93,4386908.96,0.0,0.0
21581,530957.29,4386907.36,0.0,0.0
21582,530945.97,4386906.2,0.0,0.0
21583,530935.92,4386906.83,0.0,0.0
21584,530924.94,4386906.01,0.0,0.0
21585,531057.47,4387091.0,0.0,0.0
21586,531065.0,4387097.47,0.0,0.0
21587,531073.82,4387102.27,0.0,0.0
21588,531082.12,4387108.86,0.0,0.0
21589,531091.79,4387113.56,0.0,0.0
21590,531101.74,4387117.15,0.0,0.0
21591,531110.9,4387122.29,0.0,0.0
21592,531119.29,4387126.98,0.0,0.0
21593,531128.61,4387134.35,0.0,0.0
21594,531137.86,4387140.27,0.0,0.0
21595,531148.65,4387145.86,0.0,0.0
21596,531157.55,4387151.33,0.0,0.0
21597,531167.4,4387156.15,0.0,0.0
21598,531115.48,4387261.82,0.0,0.0
21599,531106.5,4387253.9,0.0,0.0
21600,531098.71,4387248.87,0.0,0.0
21601,530974.33,4387322.62,0.0,0.0
21602,530982.92,4387319.55,0.0,0.0
21603,530994.09,4387317.82,0.0,0.0
21604,531005.25,4387315.09,0.0,0.0
21605,531015.56,4387312.69,0.0,0.0
21606,531022.51,4387313.61,0.0,0.0
21607,531032.47,4387312.98,0.0,0.0
21608,531042.86,4387309.91,0.0,0.0
21609,531051.95,4387311.06,0.0,0.0
21610,531062.34,4387309.66,0.0,0.0
21611,531073.51,4387305.71,0.0,0.0
21612,531080.98,4387305.96,0.0,0.0
21613,531078.47,4387225.26,0.0,0.0
21614,531068.08,4387228.33,0.0,0.0
21615,531062.14,4387232.41,0.0,0.0
21616,531053.54,4387235.37,0.0,0.0
21617,531044.01,4387238.55,0.0,0.0
21618,531035.76,4387239.85,0.0,0.0
21619,531023.3,4387245.46,0.0,0.0
21620,531017.37,4387247.44,0.0,0.0
21621,531008.61,4387248.96,0.0,0.0
21622,531000.36,4387250.7,0.0,0.0
21623,530991.51,4387253.77,0.0,0.0
21624,530980.01,4387255.83,0.0,0.0
21625,530969.09,4387259.56,0.0,0.0
21626,531035.05,4387118.77,0.0,0.0
21627,531026.64,4387117.51,0.0,0.0
21628,531016.52,4387116.58,0.0,0.0
21629,531008.88,4387117.88,0.0,0.0
21630,530997.04,4387116.06,0.0,0.0
21631,530988.39,4387112.47,0.0,0.0
21632,530980.65,4387115.77,0.0,0.0
21633,531087.63,4387040.4,0.0,0.0
21634,531065.51,4387035.76,0.0,0.0
21635,531058.99,4387032.96,0.0,0.0
21636,531049.2,4387035.14,0.0,0.0
21637,531040.54,4387034.66,0.0,0.0
21638,531030.85,4387032.85,0.0,0.0
21639,531019.87,4387030.58,0.0,0.0
21640,531011.38,4387030.1,0.0,0.0
21641,531001.09,4387027.95,0.0,0.0
21642,530990.89,4387023.58,0.0,0.0
21643,530980.69,4387020.99,0.0,0.0
21644,530971.61,4387018.18,0.0,0.0
21645,530962.09,4387015.37,0.0,0.0
21646,531110.92,4387010.75,0.0,0.0
21647,531116.13,4387015.88,0.0,0.0
21648,531131.8,4387024.37,0.0,0.0
21649,531144.91,4387029.98,0.0,0.0
21650,531154.33,4387034.9,0.0,0.0
21651,531161.68,4387041.92,0.0,0.0
21652,531171.97,4387045.07,0.0,0.0
21653,531180.02,4387049.43,0.0,0.0
21654,531190.2,4387055.24,0.0,0.0
21655,531195.59,4387061.48,0.0,0.0
21656,531204.58,4387066.84,0.0,0.0
21657,531037.17,4387125.88,0.0,0.0
21658,531045.46,4387132.24,0.0,0.0
21659,531052.99,4387137.82,0.0,0.0
21660,531061.98,4387144.29,0.0,0.0
21661,531069.6,4387147.98,0.0,0.0
21662,531078.76,4387153.12,0.0,0.0
21663,531081.65,4387161.13,0.0,0.0
21664,531096.04,4387168.29,0.0,0.0
21665,531106.82,4387175.88,0.0,0.0
21666,531109.72,4387180.55,0.0,0.0
21667,531121.03,4387184.26,0.0,0.0
21668,531128.91,4387188.95,0.0,0.0
21669,531134.89,4387193.64,0.0,0.0
21670,531237.29,4387104.04,0.0,0.0
21671,530975.84,4387330.29,0.0,0.0
21672,530987.09,4387328.0,0.0,0.0
21673,530993.62,4387328.36,0.0,0.0
21674,531002.2,4387328.06,0.0,0.0
